,converting_time,page,dpi,c,m,y,k,sum,base_minus_curr_sum,diff
25560,0.21488213539123535,1,300,55.87,0.63,52.46,44.06,153.02,4.929999999999978,4.929999999999978
25561,0.0007410049438476562,2,300,0.0,0.0,0.0,0.07,0.07,0.0,0.0
25562,0.17641711235046387,3,300,3.46,0.13,9.02,3.31,15.92,-0.23000000000000043,0.23000000000000043
25563,0.007197856903076172,4,300,0.0,0.29,0.22,2.24,2.75,0.2400000000000002,0.2400000000000002
25564,0.0071849822998046875,5,300,0.0,0.0,0.0,0.07,0.07,3.9600000000000004,3.9600000000000004
25565,0.0012531280517578125,6,300,0.0,0.0,0.0,0.07,0.07,1.43,1.43
25566,0.009984970092773438,7,300,0.24,0.0,0.55,0.3,1.09,4.49,4.49
25567,0.0594179630279541,8,300,1.83,1.25,4.92,18.01,26.01,-13.150000000000002,13.150000000000002
25568,0.04982900619506836,9,300,0.94,7.75,9.84,27.52,46.05,-22.179999999999996,22.179999999999996
25569,0.0005147457122802734,10,300,0.0,0.0,0.0,0.07,0.07,0.0,0.0
25570,0.04193687438964844,11,300,0.79,0.04,1.42,1.4,3.65,1.4,1.4
25571,0.006909370422363281,12,300,0.85,0.05,1.51,1.5,3.91,0.5099999999999998,0.5099999999999998
25572,0.010686159133911133,13,300,0.24,0.0,0.55,0.3,1.09,4.4,4.4
25573,0.00046372413635253906,14,300,0.0,0.0,0.0,0.07,0.07,0.0,0.0
25574,0.007911920547485352,15,300,0.24,0.0,0.55,0.3,1.09,3.75,3.75
25575,0.006918191909790039,16,300,0.24,0.0,0.54,0.31,1.09,4.65,4.65
25576,0.006296873092651367,17,300,0.24,0.0,0.55,0.3,1.09,4.120000000000001,4.120000000000001
25577,0.006532192230224609,18,300,0.24,0.0,0.54,0.31,1.09,4.74,4.74
25578,0.00644993782043457,19,300,0.24,0.0,0.55,0.3,1.09,4.78,4.78
25579,0.006721973419189453,20,300,0.24,0.0,0.54,0.31,1.09,5.0600000000000005,5.0600000000000005
25580,0.0070149898529052734,21,300,0.24,0.0,0.55,0.3,1.09,5.140000000000001,5.140000000000001
25581,0.006587028503417969,22,300,0.24,0.0,0.54,0.31,1.09,4.66,4.66
25582,0.006710052490234375,23,300,0.24,0.0,0.55,0.3,1.09,4.640000000000001,4.640000000000001
25583,0.008090019226074219,24,300,0.24,0.0,0.54,0.31,1.09,5.17,5.17
25584,0.006721019744873047,25,300,0.24,0.0,0.55,0.3,1.09,4.84,4.84
25585,0.00629115104675293,26,300,0.24,0.0,0.54,0.31,1.09,4.53,4.53
25586,0.0066378116607666016,27,300,0.24,0.0,0.55,0.3,1.09,4.75,4.75
25587,0.006981849670410156,28,300,0.24,0.0,0.54,0.31,1.09,4.97,4.97
25588,0.006589174270629883,29,300,0.24,0.0,0.55,0.3,1.09,4.7299999999999995,4.7299999999999995
25589,0.00650787353515625,30,300,0.24,0.0,0.54,0.31,1.09,4.9399999999999995,4.9399999999999995
25590,0.00693821907043457,31,300,0.24,0.0,0.55,0.3,1.09,4.91,4.91
25591,0.006763935089111328,32,300,0.24,0.0,0.54,0.31,1.09,4.540000000000001,4.540000000000001
25592,0.0073473453521728516,33,300,0.24,0.0,0.55,0.3,1.09,5.4,5.4
25593,0.006588935852050781,34,300,0.24,0.0,0.54,0.31,1.09,4.34,4.34
25594,0.0066471099853515625,35,300,0.24,0.0,0.55,0.3,1.09,4.8100000000000005,4.8100000000000005
25595,0.0073511600494384766,36,300,0.24,0.0,0.54,0.31,1.09,5.300000000000001,5.300000000000001
25596,0.006886959075927734,37,300,0.24,0.0,0.55,0.3,1.09,4.73,4.73
25597,0.006496906280517578,38,300,0.24,0.0,0.54,0.31,1.09,4.390000000000001,4.390000000000001
25598,0.006438255310058594,39,300,0.24,0.0,0.55,0.3,1.09,4.53,4.53
25599,0.006726741790771484,40,300,0.24,0.0,0.54,0.31,1.09,5.07,5.07
25600,0.006687164306640625,41,300,0.24,0.0,0.55,0.3,1.09,4.5,4.5
25601,0.0005021095275878906,42,300,0.0,0.0,0.0,0.07,0.07,0.0,0.0
25602,0.0075719356536865234,43,300,0.24,0.0,0.55,0.3,1.09,2.3200000000000003,2.3200000000000003
25603,0.006148099899291992,44,300,0.24,0.0,0.54,0.31,1.09,3.29,3.29
25604,0.006621837615966797,45,300,0.24,0.0,0.55,0.3,1.09,3.4000000000000004,3.4000000000000004
25605,0.0035560131072998047,46,300,0.24,0.0,0.54,0.31,1.09,0.8399999999999999,0.8399999999999999
25606,0.010188817977905273,47,300,2.11,0.01,5.68,2.68,10.479999999999999,3.540000000000001,3.540000000000001
25607,0.009779214859008789,48,300,2.1,0.0,5.62,2.64,10.360000000000001,5.1899999999999995,5.1899999999999995
25608,0.027673006057739258,49,300,17.16,3.0,24.41,19.58,64.15,-13.71,13.71
25609,0.0006060600280761719,50,300,0.0,0.0,0.0,0.07,0.07,0.0,0.0
25610,0.012086153030395508,51,300,0.24,0.0,0.55,0.3,1.09,5.23,5.23
25611,0.006345033645629883,52,300,0.24,0.0,0.54,0.31,1.09,5.13,5.13
25612,0.006966590881347656,53,300,0.24,0.0,0.55,0.3,1.09,5.15,5.15
25613,0.006275653839111328,54,300,0.24,0.0,0.54,0.31,1.09,4.8500000000000005,4.8500000000000005
25614,0.006657123565673828,55,300,0.24,0.0,0.55,0.3,1.09,4.720000000000001,4.720000000000001
25615,0.009939908981323242,56,300,3.25,0.05,9.08,4.12,16.5,3.8500000000000014,3.8500000000000014
25616,0.006192207336425781,57,300,3.12,0.03,8.8,4.76,16.71,2.9499999999999993,2.9499999999999993
25617,0.007333278656005859,58,300,2.82,0.07,8.01,4.68,15.579999999999998,4.180000000000003,4.180000000000003
25618,0.007776021957397461,59,300,2.57,0.02,7.53,3.93,14.05,1.4499999999999993,1.4499999999999993
25619,0.005530118942260742,60,300,3.97,0.01,11.12,4.7,19.8,3.6400000000000006,3.6400000000000006
25620,0.005660057067871094,61,300,3.88,0.0,10.88,4.43,19.19,3.1899999999999977,3.1899999999999977
25621,0.0054779052734375,62,300,3.95,0.0,11.03,4.51,19.490000000000002,3.0699999999999967,3.0699999999999967
25622,0.004807949066162109,63,300,3.92,0.0,10.98,4.48,19.380000000000003,2.609999999999996,2.609999999999996
25623,0.005403041839599609,64,300,3.84,0.0,10.75,4.38,18.97,3.1099999999999994,3.1099999999999994
25624,0.004132270812988281,65,300,2.84,0.0,8.15,3.04,14.030000000000001,2.030000000000001,2.030000000000001
25625,0.005855083465576172,66,300,3.9,0.02,10.89,4.43,19.240000000000002,3.599999999999998,3.599999999999998
25626,0.0057718753814697266,67,300,3.82,0.0,10.7,4.14,18.66,3.120000000000001,3.120000000000001
25627,0.0056078433990478516,68,300,3.83,0.0,10.71,4.15,18.69,3.0799999999999983,3.0799999999999983
25628,0.005570173263549805,69,300,3.89,0.0,10.87,4.22,18.98,2.6900000000000013,2.6900000000000013
25629,0.005899667739868164,70,300,3.81,0.0,10.67,4.13,18.61,3.0100000000000016,3.0100000000000016
25630,0.0049190521240234375,71,300,2.88,0.0,8.19,2.91,13.98,2.34,2.34
25631,0.008250236511230469,72,300,3.62,0.0,10.01,4.09,17.72,3.5199999999999996,3.5199999999999996
25632,0.0051000118255615234,73,300,3.61,0.0,9.97,4.06,17.64,3.9299999999999997,3.9299999999999997
25633,0.004565000534057617,74,300,3.09,0.0,8.6,3.37,15.059999999999999,3.0199999999999996,3.0199999999999996
25634,0.005698680877685547,75,300,2.63,0.0,7.38,3.36,13.37,2.8499999999999996,2.8499999999999996
25635,0.009164810180664062,76,300,3.25,0.06,9.03,4.55,16.89,3.2699999999999996,3.2699999999999996
25636,0.005394935607910156,77,300,3.46,0.0,9.63,4.38,17.47,2.950000000000003,2.950000000000003
25637,0.005316257476806641,78,300,3.49,0.0,9.71,4.43,17.630000000000003,3.109999999999996,3.109999999999996
25638,0.0051381587982177734,79,300,3.46,0.0,9.63,4.38,17.47,2.9200000000000017,2.9200000000000017
25639,0.005090951919555664,80,300,3.45,0.0,9.62,4.36,17.43,2.9299999999999997,2.9299999999999997
25640,0.004988908767700195,81,300,3.45,0.0,9.62,4.36,17.43,2.7699999999999996,2.7699999999999996
25641,0.004893064498901367,82,300,3.23,0.0,9.02,4.06,16.31,2.7699999999999996,2.7699999999999996
25642,0.004825115203857422,83,300,3.24,0.0,9.05,4.09,16.380000000000003,2.6499999999999986,2.6499999999999986
25643,0.0050470829010009766,84,300,3.46,0.0,9.63,4.37,17.46,3.129999999999999,3.129999999999999
25644,0.00520777702331543,85,300,3.49,0.0,9.73,4.42,17.64,3.0500000000000007,3.0500000000000007
25645,0.005056858062744141,86,300,3.46,0.0,9.63,4.37,17.46,3.0700000000000003,3.0700000000000003
25646,0.0051059722900390625,87,300,3.45,0.0,9.61,4.36,17.419999999999998,2.900000000000002,2.900000000000002
25647,0.0049898624420166016,88,300,3.45,0.0,9.62,4.36,17.43,2.9400000000000013,2.9400000000000013
25648,0.00479888916015625,89,300,3.23,0.0,9.02,4.07,16.32,2.719999999999999,2.719999999999999
25649,0.00532984733581543,90,300,3.24,0.0,9.05,4.08,16.37,2.599999999999998,2.599999999999998
25650,0.005373954772949219,91,300,3.46,0.0,9.64,4.38,17.48,2.7699999999999996,2.7699999999999996
25651,0.00516200065612793,92,300,3.49,0.0,9.72,4.42,17.630000000000003,2.919999999999998,2.919999999999998
25652,0.0050771236419677734,93,300,3.46,0.0,9.63,4.38,17.47,2.7300000000000004,2.7300000000000004
25653,0.005119800567626953,94,300,3.45,0.0,9.62,4.36,17.43,2.770000000000003,2.770000000000003
25654,0.005176067352294922,95,300,3.45,0.0,9.62,4.36,17.43,2.620000000000001,2.620000000000001
25655,0.040602922439575195,96,300,3.23,0.0,9.02,4.06,16.31,2.6300000000000026,2.6300000000000026
25656,0.005361080169677734,97,300,3.24,0.0,9.06,4.08,16.380000000000003,2.8199999999999967,2.8199999999999967
25657,0.0052318572998046875,98,300,3.46,0.0,9.63,4.37,17.46,3.3000000000000007,3.3000000000000007
25658,0.005318880081176758,99,300,3.49,0.0,9.73,4.42,17.64,3.219999999999999,3.219999999999999
25659,0.004979133605957031,100,300,3.46,0.0,9.63,4.37,17.46,3.2399999999999984,3.2399999999999984
25660,0.0049588680267333984,101,300,3.45,0.0,9.61,4.37,17.43,3.0599999999999987,3.0599999999999987
25661,0.004876852035522461,102,300,3.45,0.0,9.61,4.36,17.419999999999998,3.1300000000000026,3.1300000000000026
25662,0.005307912826538086,103,300,3.23,0.0,9.03,4.06,16.32,2.8999999999999986,2.8999999999999986
25663,0.005183219909667969,104,300,3.93,0.0,10.94,4.25,19.119999999999997,2.860000000000003,2.860000000000003
25664,0.004969120025634766,105,300,4.15,0.0,11.54,4.55,20.24,3.080000000000002,3.080000000000002
25665,0.005345582962036133,106,300,4.18,0.0,11.62,4.6,20.4,3.200000000000003,3.200000000000003
25666,0.005071878433227539,107,300,4.16,0.0,11.57,4.56,20.29,3.0199999999999996,3.0199999999999996
25667,0.005051851272583008,108,300,4.15,0.0,11.53,4.54,20.22,3.0700000000000003,3.0700000000000003
25668,0.005295276641845703,109,300,4.14,0.0,11.52,4.53,20.19,2.91,2.91
25669,0.006211996078491211,110,300,3.88,0.0,10.82,4.2,18.9,3.1700000000000017,3.1700000000000017
25670,0.009382247924804688,111,300,2.67,0.02,7.43,4.24,14.36,3.09,3.09
25671,0.007016897201538086,112,300,2.39,0.0,6.65,3.66,12.700000000000001,2.5299999999999994,2.5299999999999994
25672,0.008104324340820312,113,300,1.34,0.01,3.75,1.6,6.699999999999999,1.8100000000000005,1.8100000000000005
25673,0.0005767345428466797,114,300,0.0,0.0,0.0,0.07,0.07,0.0,0.0
25674,0.019047021865844727,115,300,19.47,1.18,34.72,19.55,74.92,1.230000000000004,1.230000000000004
25675,0.0004711151123046875,116,300,0.0,0.0,0.0,0.07,0.07,0.0,0.0
25676,0.010659933090209961,117,300,0.24,0.0,0.55,0.3,1.09,4.700000000000001,4.700000000000001
25677,0.006459951400756836,118,300,0.24,0.0,0.54,0.31,1.09,4.79,4.79
25678,0.006764888763427734,119,300,0.24,0.0,0.55,0.3,1.09,5.890000000000001,5.890000000000001
25679,0.007318019866943359,120,300,0.24,0.0,0.54,0.31,1.09,5.32,5.32
25680,0.007361888885498047,121,300,0.24,0.0,0.55,0.3,1.09,3.91,3.91
25681,0.007349729537963867,122,300,0.24,0.0,0.54,0.31,1.09,5.1899999999999995,5.1899999999999995
25682,0.005415916442871094,123,300,0.24,0.0,0.55,0.3,1.09,2.75,2.75
25683,0.010107278823852539,124,300,2.5,0.05,7.06,3.55,13.16,2.459999999999999,2.459999999999999
25684,0.005910158157348633,125,300,2.46,0.02,6.79,3.24,12.51,2.51,2.51
25685,0.006471872329711914,126,300,2.51,0.02,6.89,3.27,12.69,4.020000000000001,4.020000000000001
25686,0.006595134735107422,127,300,2.51,0.03,6.9,3.37,12.809999999999999,4.190000000000001,4.190000000000001
25687,0.007920980453491211,128,300,2.56,0.06,7.07,3.65,13.340000000000002,3.1899999999999995,3.1899999999999995
25688,0.004982948303222656,129,300,2.33,0.03,6.84,3.51,12.709999999999999,2.3400000000000016,2.3400000000000016
25689,0.005300998687744141,130,300,2.67,0.05,7.44,3.71,13.870000000000001,3.4999999999999964,3.4999999999999964
25690,0.0050961971282958984,131,300,2.74,0.04,7.6,3.72,14.1,3.49,3.49
25691,0.004608154296875,132,300,2.11,0.02,6.13,3.64,11.9,1.92,1.92
25692,0.00471186637878418,133,300,2.49,0.02,6.89,3.33,12.73,2.24,2.24
25693,0.008105993270874023,134,300,2.85,0.02,8.13,3.74,14.74,3.070000000000002,3.070000000000002
25694,0.006658077239990234,135,300,3.49,0.02,10.1,5.19,18.8,3.710000000000001,3.710000000000001
25695,0.009987831115722656,136,300,3.02,0.07,8.48,5.07,16.64,3.530000000000001,3.530000000000001
25696,0.00503993034362793,137,300,2.82,0.02,8.24,4.44,15.52,2.25,2.25
25697,0.004680156707763672,138,300,2.81,0.02,8.16,4.39,15.379999999999999,2.7699999999999996,2.7699999999999996
25698,0.006139993667602539,139,300,3.24,0.03,9.26,4.98,17.509999999999998,3.240000000000002,3.240000000000002
25699,0.004150867462158203,140,300,2.54,0.02,7.69,4.18,14.43,1.6500000000000021,1.6500000000000021
25700,0.00414586067199707,141,300,2.68,0.03,8.04,4.37,15.120000000000001,1.5500000000000007,1.5500000000000007
25701,0.005578041076660156,142,300,3.03,0.02,8.42,4.55,16.02,2.990000000000002,2.990000000000002
25702,0.005221128463745117,143,300,3.06,0.0,8.63,4.37,16.060000000000002,2.6899999999999977,2.6899999999999977
25703,0.011294126510620117,144,300,2.33,0.06,6.24,3.45,12.080000000000002,4.509999999999998,4.509999999999998
25704,0.005457878112792969,145,300,2.42,0.01,6.7,3.07,12.2,2.4400000000000013,2.4400000000000013
25705,0.005587100982666016,146,300,2.27,0.01,6.23,2.98,11.49,3.8900000000000006,3.8900000000000006
25706,0.0053250789642333984,147,300,1.93,0.01,5.39,2.5,9.83,2.9299999999999997,2.9299999999999997
25707,0.004189968109130859,148,300,1.97,0.0,5.49,2.56,10.02,2.700000000000001,2.700000000000001
25708,0.005038738250732422,149,300,2.05,0.01,5.58,2.64,10.28,2.209999999999999,2.209999999999999
25709,0.006206989288330078,150,300,3.04,0.0,8.39,4.38,15.809999999999999,3.7200000000000024,3.7200000000000024
25710,0.005994081497192383,151,300,2.94,0.0,8.17,4.28,15.39,3.2699999999999996,3.2699999999999996
25711,0.006045103073120117,152,300,3.27,0.0,9.55,4.68,17.5,3.1000000000000014,3.1000000000000014
25712,0.00618290901184082,153,300,3.1,0.01,8.54,4.57,16.22,3.740000000000002,3.740000000000002
25713,0.0059969425201416016,154,300,3.27,0.0,9.0,4.54,16.81,2.7600000000000016,2.7600000000000016
25714,0.005767822265625,155,300,3.5,0.0,10.11,4.86,18.47,2.4700000000000024,2.4700000000000024
25715,0.0064449310302734375,156,300,2.87,0.01,8.1,4.5,15.48,4.27,4.27
25716,0.0615382194519043,157,300,8.44,19.88,44.87,14.68,87.87,6.72999999999999,6.72999999999999
25717,0.0005156993865966797,158,300,0.0,0.0,0.0,0.07,0.07,0.0,0.0
25718,0.011131763458251953,159,300,0.24,0.03,0.57,0.55,1.3900000000000001,5.609999999999999,5.609999999999999
25719,0.006473064422607422,160,300,0.24,0.05,0.57,0.65,1.5099999999999998,4.95,4.95
25720,0.00705409049987793,161,300,0.24,0.01,0.55,0.35,1.15,5.6,5.6
25721,0.006299018859863281,162,300,0.24,0.0,0.54,0.31,1.09,5.460000000000001,5.460000000000001
25722,0.006412029266357422,163,300,0.24,0.0,0.55,0.3,1.09,5.4,5.4
25723,0.007325172424316406,164,300,0.24,0.0,0.54,0.31,1.09,5.1899999999999995,5.1899999999999995
25724,0.004858255386352539,165,300,0.24,0.0,0.55,0.3,1.09,2.84,2.84
25725,0.009176015853881836,166,300,2.85,0.03,8.06,4.62,15.560000000000002,3.929999999999996,3.929999999999996
25726,0.008092164993286133,167,300,2.87,0.0,8.13,4.36,15.36,3.16,3.16
25727,0.006350278854370117,168,300,2.66,0.0,7.49,4.08,14.23,3.0100000000000016,3.0100000000000016
25728,0.00473785400390625,169,300,2.16,0.01,6.14,3.67,11.979999999999999,2.490000000000002,2.490000000000002
25729,0.010560989379882812,170,300,2.39,0.03,6.43,3.19,12.04,4.719999999999999,4.719999999999999
25730,0.0070760250091552734,171,300,2.41,0.02,6.5,3.14,12.07,4.740000000000002,4.740000000000002
25731,0.0071179866790771484,172,300,2.44,0.03,6.52,3.26,12.249999999999998,4.5500000000000025,4.5500000000000025
25732,0.006864070892333984,173,300,2.44,0.02,6.56,3.23,12.25,4.560000000000002,4.560000000000002
25733,0.004386186599731445,174,300,3.9,0.05,11.51,5.88,21.34,2.3099999999999987,2.3099999999999987
25734,0.005532979965209961,175,300,4.14,0.0,11.96,4.9,21.0,2.5799999999999983,2.5799999999999983
25735,0.006396293640136719,176,300,4.49,0.02,12.93,6.19,23.63,3.9499999999999993,3.9499999999999993
25736,0.007172822952270508,177,300,4.3,0.0,12.26,5.24,21.799999999999997,4.210000000000004,4.210000000000004
25737,0.0041506290435791016,178,300,3.35,0.02,9.82,4.45,17.64,2.41,2.41
25738,0.004258871078491211,179,300,3.81,0.02,11.44,5.5,20.77,2.129999999999999,2.129999999999999
25739,0.004992008209228516,180,300,4.18,0.0,12.37,4.94,21.49,1.7800000000000011,1.7800000000000011
25740,0.033402204513549805,181,300,2.47,0.03,7.16,3.89,13.55,2.2299999999999986,2.2299999999999986
25741,0.004355907440185547,182,300,2.61,0.0,7.44,3.6,13.65,1.089999999999998,1.089999999999998
25742,0.006264209747314453,183,300,2.46,0.0,7.05,3.44,12.95,3.0200000000000014,3.0200000000000014
25743,0.003899097442626953,184,300,2.42,0.04,7.31,4.05,13.82,2.210000000000001,2.210000000000001
25744,0.0035178661346435547,185,300,2.45,0.0,7.39,3.76,13.6,1.4399999999999995,1.4399999999999995
25745,0.005428791046142578,186,300,2.49,0.0,7.46,3.64,13.59,2.849999999999998,2.849999999999998
25746,0.00628209114074707,187,300,3.19,0.02,9.09,4.56,16.86,4.080000000000002,4.080000000000002
25747,0.0041615962982177734,188,300,2.68,0.02,7.7,4.19,14.59,2.6300000000000026,2.6300000000000026
25748,0.004582881927490234,189,300,3.67,0.1,10.56,4.97,19.3,2.210000000000001,2.210000000000001
25749,0.00623011589050293,190,300,3.11,0.02,8.83,4.87,16.830000000000002,3.7399999999999984,3.7399999999999984
25750,0.005855083465576172,191,300,2.67,0.0,7.56,4.29,14.52,3.2900000000000027,3.2900000000000027
25751,0.007664918899536133,192,300,2.44,0.0,6.88,3.8,13.120000000000001,5.199999999999999,5.199999999999999
25752,0.008298158645629883,193,300,3.02,0.02,8.63,5.32,16.990000000000002,4.549999999999997,4.549999999999997
25753,0.0050160884857177734,194,300,3.38,0.02,9.61,4.86,17.87,2.6999999999999993,2.6999999999999993
25754,0.00653386116027832,195,300,3.77,0.0,10.81,5.14,19.72,3.91,3.91
25755,0.006690025329589844,196,300,2.98,0.04,8.41,4.76,16.189999999999998,4.0000000000000036,4.0000000000000036
25756,0.00622105598449707,197,300,2.46,0.03,6.97,4.41,13.87,4.92,4.92
25757,0.00740814208984375,198,300,2.61,0.0,7.33,4.17,14.11,4.310000000000002,4.310000000000002
25758,0.007133007049560547,199,300,2.69,0.0,7.52,4.04,14.25,4.489999999999998,4.489999999999998
25759,0.005957841873168945,200,300,2.52,0.03,7.25,4.48,14.280000000000001,4.849999999999998,4.849999999999998
25760,0.006639003753662109,201,300,2.6,0.0,7.33,4.0,13.93,4.760000000000002,4.760000000000002
25761,0.004810810089111328,202,300,1.96,0.03,5.52,3.51,11.02,2.280000000000001,2.280000000000001
25762,0.007314205169677734,203,300,1.96,0.0,5.5,3.09,10.55,2.879999999999999,2.879999999999999
25763,0.005975008010864258,204,300,2.3,0.03,6.74,3.88,12.95,3.710000000000001,3.710000000000001
25764,0.005879878997802734,205,300,2.51,0.03,7.42,4.02,13.979999999999999,3.940000000000003,3.940000000000003
25765,0.004974842071533203,206,300,2.48,0.03,7.32,4.06,13.89,2.75,2.75
25766,0.0073969364166259766,207,300,2.58,0.0,7.6,3.82,14.0,3.9299999999999997,3.9299999999999997
25767,0.004842996597290039,208,300,2.3,0.03,6.69,3.88,12.899999999999999,2.9700000000000006,2.9700000000000006
25768,0.004075765609741211,209,300,2.35,0.0,6.82,3.66,12.83,2.269999999999998,2.269999999999998
25769,0.005452156066894531,210,300,2.4,0.0,6.94,3.54,12.879999999999999,3.460000000000001,3.460000000000001
25770,0.006000995635986328,211,300,2.74,0.02,7.66,4.24,14.66,4.600000000000001,4.600000000000001
25771,0.006410121917724609,212,300,2.78,0.03,7.77,4.26,14.839999999999998,5.120000000000003,5.120000000000003
25772,0.006555318832397461,213,300,3.37,0.02,9.46,4.89,17.740000000000002,5.059999999999999,5.059999999999999
25773,0.006074190139770508,214,300,2.71,0.04,7.65,4.6,15.0,3.469999999999999,3.469999999999999
25774,0.026240110397338867,215,300,19.0,6.76,21.97,20.09,67.82,-8.310000000000002,8.310000000000002
25775,0.0005860328674316406,216,300,0.0,0.0,0.0,0.07,0.07,0.0,0.0
25776,0.005849123001098633,217,300,0.24,0.01,0.55,0.35,1.15,5.57,5.57
