mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algo__objective,param_algo__max_depth,param_algo__learning_rate,param_algo__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,dpi,training_score,best_score_cv,testing_score,converting_time
0.1816638708114624,0.0060815357612979005,0.00741046667098999,0.00014557620314201885,multi:softmax,60,0.05,0.7836734693877552,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 60, 'algo__learning_rate': 0.05, 'algo__gamma': 0.7836734693877552}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,10.0,1.0,0.9981475603119898,1.0,9.134181022644045
0.42898207902908325,0.0217283535359256,0.007859766483306885,0.00029797741418669796,multi:softmax,55,0.01,0.6204081632653062,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 55, 'algo__learning_rate': 0.01, 'algo__gamma': 0.6204081632653062}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,20.0,1.0,0.9981475603119898,1.0,10.254706144332886
0.32747238874435425,0.15084482454903275,0.007741391658782959,0.0002873293261335565,multi:softprob,60,0.01,0.0489795918367347,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 60, 'algo__learning_rate': 0.01, 'algo__gamma': 0.0489795918367347}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,20.0,1.0,0.9981475603119898,1.0,10.254706144332886
0.16621029376983643,0.011088847299591975,0.0073822736740112305,0.00041259740388354825,multi:softmax,45,0.01,0.7020408163265307,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 45, 'algo__learning_rate': 0.01, 'algo__gamma': 0.7020408163265307}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,20.0,1.0,0.9981475603119898,1.0,10.254706144332886
0.2996622920036316,0.12178129804080538,0.008001565933227539,0.0005765931153960716,multi:softmax,60,0.01,0.1469387755102041,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 60, 'algo__learning_rate': 0.01, 'algo__gamma': 0.1469387755102041}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,20.0,1.0,0.9981475603119898,1.0,10.254706144332886
0.15481042861938477,0.007530509085487934,0.007915258407592773,0.0005745740103110556,multi:softprob,60,0.05,0.7020408163265307,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 60, 'algo__learning_rate': 0.05, 'algo__gamma': 0.7020408163265307}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,20.0,1.0,0.9981475603119898,1.0,10.254706144332886
0.12444120645523071,0.008711295195845818,0.007169365882873535,0.0007356013485569946,multi:softmax,10,0.1,0.5387755102040817,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 10, 'algo__learning_rate': 0.1, 'algo__gamma': 0.5387755102040817}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,20.0,1.0,0.9981475603119898,1.0,10.254706144332886
0.16250532865524292,0.0045963302016452535,0.007805466651916504,0.0004281519920792137,multi:softmax,45,0.01,0.40816326530612246,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 45, 'algo__learning_rate': 0.01, 'algo__gamma': 0.40816326530612246}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,20.0,1.0,0.9981475603119898,1.0,10.254706144332886
0.16928404569625854,0.016079156934943988,0.008131265640258789,0.001413210747481068,multi:softmax,5,0.001,0.6693877551020408,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 5, 'algo__learning_rate': 0.001, 'algo__gamma': 0.6693877551020408}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,20.0,1.0,0.9981475603119898,1.0,10.254706144332886
0.5062428712844849,0.5395365158901503,0.007651031017303467,0.0006288660832857457,multi:softmax,10,0.001,0.34285714285714286,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 10, 'algo__learning_rate': 0.001, 'algo__gamma': 0.34285714285714286}",1.0,1.0,0.9925902412479594,0.9930981401569636,0.9964220953512307,0.0035824079664948266,10.0,20.0,1.0,0.9981475603119898,1.0,10.254706144332886
0.18241119384765625,0.04500290856451869,0.007220089435577393,0.0004004035921720445,multi:softprob,10,0.05,0.0489795918367347,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 10, 'algo__learning_rate': 0.05, 'algo__gamma': 0.0489795918367347}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,20.0,1.0,0.9981475603119898,1.0,10.254706144332886
0.1625351905822754,0.0025718561177454683,0.008182764053344727,0.0008202105744926923,multi:softprob,60,0.001,0.7510204081632654,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 60, 'algo__learning_rate': 0.001, 'algo__gamma': 0.7510204081632654}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,30.0,1.0,0.9981475603119898,1.0,12.581692218780518
0.1811637282371521,0.017600657721083855,0.007384777069091797,0.00027862824759378315,multi:softmax,60,0.05,0.5551020408163265,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 60, 'algo__learning_rate': 0.05, 'algo__gamma': 0.5551020408163265}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,30.0,1.0,0.9981475603119898,1.0,12.581692218780518
0.20423632860183716,0.014077495705092223,0.007772982120513916,0.0004233099001898148,multi:softmax,10,0.001,0.2285714285714286,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 10, 'algo__learning_rate': 0.001, 'algo__gamma': 0.2285714285714286}",1.0,1.0,0.9925902412479594,0.9930981401569636,0.9964220953512307,0.0035824079664948266,9.0,30.0,1.0,0.9981475603119898,1.0,12.581692218780518
0.15915071964263916,0.009822630976128082,0.008149981498718262,0.0005112675188609974,multi:softprob,55,0.1,0.326530612244898,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 55, 'algo__learning_rate': 0.1, 'algo__gamma': 0.326530612244898}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,30.0,1.0,0.9981475603119898,1.0,12.581692218780518
0.17124158143997192,0.0005821744627240315,0.007406115531921387,0.0003700980020145006,multi:softmax,50,0.05,0.653061224489796,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 50, 'algo__learning_rate': 0.05, 'algo__gamma': 0.653061224489796}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,30.0,1.0,0.9981475603119898,1.0,12.581692218780518
0.1930064558982849,0.011800806524822637,0.007308244705200195,0.00023357130927575156,multi:softprob,25,0.01,0.5224489795918368,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 25, 'algo__learning_rate': 0.01, 'algo__gamma': 0.5224489795918368}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,30.0,1.0,0.9981475603119898,1.0,12.581692218780518
0.19584548473358154,0.01999054795093803,0.007483303546905518,0.00033929210424764214,multi:softmax,60,0.001,0.2448979591836735,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 60, 'algo__learning_rate': 0.001, 'algo__gamma': 0.2448979591836735}",1.0,1.0,0.9925902412479594,0.9930981401569636,0.9964220953512307,0.0035824079664948266,9.0,30.0,1.0,0.9981475603119898,1.0,12.581692218780518
0.17086821794509888,0.011516765117923895,0.007774293422698975,0.0007804462461569253,multi:softmax,55,0.1,0.0326530612244898,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 55, 'algo__learning_rate': 0.1, 'algo__gamma': 0.0326530612244898}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,30.0,1.0,0.9981475603119898,1.0,12.581692218780518
0.38031190633773804,0.319276413505384,0.007968664169311523,0.0006230094398943796,multi:softprob,10,0.05,0.0,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 10, 'algo__learning_rate': 0.05, 'algo__gamma': 0.0}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,30.0,1.0,0.9981475603119898,1.0,12.581692218780518
0.15048986673355103,0.0028266073456232354,0.008732914924621582,0.0004791131686297122,multi:softmax,25,0.1,0.3918367346938776,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 25, 'algo__learning_rate': 0.1, 'algo__gamma': 0.3918367346938776}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,30.0,1.0,0.9981475603119898,1.0,12.581692218780518
0.21889305114746094,0.017540249419691116,0.009287118911743164,0.0011700930111763043,multi:softprob,55,0.05,0.34285714285714286,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 55, 'algo__learning_rate': 0.05, 'algo__gamma': 0.34285714285714286}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,40.0,1.0,0.9981475603119898,1.0,17.45273494720459
0.17681795358657837,0.009899930076532292,0.007953822612762451,0.0008072250924343644,multi:softmax,55,0.1,0.5551020408163265,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 55, 'algo__learning_rate': 0.1, 'algo__gamma': 0.5551020408163265}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,40.0,1.0,0.9981475603119898,1.0,17.45273494720459
0.30605459213256836,0.08228021514003873,0.009291589260101318,0.0013517175812306815,multi:softmax,60,0.05,0.1469387755102041,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 60, 'algo__learning_rate': 0.05, 'algo__gamma': 0.1469387755102041}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,40.0,1.0,0.9981475603119898,1.0,17.45273494720459
0.2128162980079651,0.04854789711175173,0.008119165897369385,0.0009039094256934138,multi:softmax,5,0.05,0.2938775510204082,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 5, 'algo__learning_rate': 0.05, 'algo__gamma': 0.2938775510204082}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,40.0,1.0,0.9981475603119898,1.0,17.45273494720459
0.1332639455795288,0.004369665004979894,0.007654368877410889,0.00039332271390202255,multi:softmax,10,0.1,0.3918367346938776,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 10, 'algo__learning_rate': 0.1, 'algo__gamma': 0.3918367346938776}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,40.0,1.0,0.9981475603119898,1.0,17.45273494720459
0.16878080368041992,0.011324545649487741,0.007218122482299805,0.0004887955639590047,multi:softmax,50,0.01,0.4571428571428572,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 50, 'algo__learning_rate': 0.01, 'algo__gamma': 0.4571428571428572}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,40.0,1.0,0.9981475603119898,1.0,17.45273494720459
0.17438864707946777,0.013736122734714345,0.0070362091064453125,0.0002639358281944495,multi:softmax,5,0.001,0.5877551020408164,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 5, 'algo__learning_rate': 0.001, 'algo__gamma': 0.5877551020408164}",1.0,1.0,0.9925902412479594,0.9930981401569636,0.9964220953512307,0.0035824079664948266,8.0,40.0,1.0,0.9981475603119898,1.0,17.45273494720459
0.1632973551750183,0.003999691957040066,0.007807433605194092,0.0005018786515588817,multi:softmax,25,0.001,0.2612244897959184,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 25, 'algo__learning_rate': 0.001, 'algo__gamma': 0.2612244897959184}",1.0,1.0,0.9925902412479594,0.9930981401569636,0.9964220953512307,0.0035824079664948266,8.0,40.0,1.0,0.9981475603119898,1.0,17.45273494720459
0.18391501903533936,0.019872940134863418,0.007649481296539307,0.0005447265942438652,multi:softprob,60,0.001,0.1306122448979592,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 60, 'algo__learning_rate': 0.001, 'algo__gamma': 0.1306122448979592}",1.0,1.0,0.9925902412479594,0.9930981401569636,0.9964220953512307,0.0035824079664948266,8.0,40.0,1.0,0.9981475603119898,1.0,17.45273494720459
0.14700263738632202,0.012878146678881859,0.007597565650939941,0.000524020349042691,multi:softprob,45,0.1,0.489795918367347,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 45, 'algo__learning_rate': 0.1, 'algo__gamma': 0.489795918367347}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,40.0,1.0,0.9981475603119898,1.0,17.45273494720459
0.21241247653961182,0.07610705774860256,0.00801151990890503,0.0002577424694467175,multi:softprob,45,0.1,0.7346938775510204,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 45, 'algo__learning_rate': 0.1, 'algo__gamma': 0.7346938775510204}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,50.0,1.0,0.9981475603119898,1.0,24.475727081298828
0.37777453660964966,0.15118058223676414,0.009643733501434326,0.001352223664728609,multi:softprob,25,0.05,0.0979591836734694,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 25, 'algo__learning_rate': 0.05, 'algo__gamma': 0.0979591836734694}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,50.0,1.0,0.9981475603119898,1.0,24.475727081298828
0.55419921875,0.13328023423000473,0.010408282279968262,0.00163809065956272,multi:softmax,10,0.05,0.5877551020408164,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 10, 'algo__learning_rate': 0.05, 'algo__gamma': 0.5877551020408164}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,50.0,1.0,0.9981475603119898,1.0,24.475727081298828
0.44365137815475464,0.16636337092143402,0.00828641653060913,0.0001974983422669793,multi:softmax,55,0.01,0.3591836734693878,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 55, 'algo__learning_rate': 0.01, 'algo__gamma': 0.3591836734693878}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,50.0,1.0,0.9981475603119898,1.0,24.475727081298828
0.2878018617630005,0.1193056269519379,0.00830775499343872,0.0010462696987014238,multi:softprob,60,0.1,0.7020408163265307,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 60, 'algo__learning_rate': 0.1, 'algo__gamma': 0.7020408163265307}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,50.0,1.0,0.9981475603119898,1.0,24.475727081298828
0.2059956192970276,0.015853479465753495,0.007749378681182861,0.0005029330824023291,multi:softmax,45,0.01,0.4571428571428572,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 45, 'algo__learning_rate': 0.01, 'algo__gamma': 0.4571428571428572}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,50.0,1.0,0.9981475603119898,1.0,24.475727081298828
0.18919479846954346,0.002400565627613664,0.007293999195098877,0.0003513865794275209,multi:softprob,5,0.01,0.7020408163265307,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 5, 'algo__learning_rate': 0.01, 'algo__gamma': 0.7020408163265307}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,50.0,1.0,0.9981475603119898,1.0,24.475727081298828
0.6435856223106384,0.4632802134704541,0.00926053524017334,0.0014612092805004028,multi:softmax,60,0.05,0.2122448979591837,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 60, 'algo__learning_rate': 0.05, 'algo__gamma': 0.2122448979591837}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,50.0,1.0,0.9981475603119898,1.0,24.475727081298828
0.3272209167480469,0.22019318663045648,0.007801055908203125,0.00030602754437008536,multi:softprob,25,0.001,0.4571428571428572,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 25, 'algo__learning_rate': 0.001, 'algo__gamma': 0.4571428571428572}",1.0,1.0,0.9925902412479594,0.9930981401569636,0.9964220953512307,0.0035824079664948266,10.0,50.0,1.0,0.9981475603119898,1.0,24.475727081298828
0.3844875693321228,0.17549413394716273,0.007505834102630615,0.0006482756669772091,multi:softprob,50,0.01,0.7346938775510204,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 50, 'algo__learning_rate': 0.01, 'algo__gamma': 0.7346938775510204}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,50.0,1.0,0.9981475603119898,1.0,24.475727081298828
0.40533971786499023,0.28010720268280237,0.00778728723526001,0.00036016890187236575,multi:softprob,5,0.01,0.2612244897959184,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 5, 'algo__learning_rate': 0.01, 'algo__gamma': 0.2612244897959184}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.16385972499847412,0.018220933367310743,0.007755756378173828,0.0003705971215222014,multi:softprob,10,0.05,0.6204081632653062,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 10, 'algo__learning_rate': 0.05, 'algo__gamma': 0.6204081632653062}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.14528888463974,0.027045032542857228,0.007624566555023193,0.0007264846764033894,multi:softmax,45,0.1,0.1469387755102041,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 45, 'algo__learning_rate': 0.1, 'algo__gamma': 0.1469387755102041}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.11856299638748169,0.002526428223576885,0.007316529750823975,0.00024039376427071845,multi:softprob,25,0.1,0.6367346938775511,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 25, 'algo__learning_rate': 0.1, 'algo__gamma': 0.6367346938775511}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.17696350812911987,0.02192718333138584,0.007435023784637451,0.00034346132226363644,multi:softmax,60,0.001,0.3918367346938776,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 60, 'algo__learning_rate': 0.001, 'algo__gamma': 0.3918367346938776}",1.0,1.0,0.9925902412479594,0.9930981401569636,0.9964220953512307,0.0035824079664948266,10.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.2160014510154724,0.05017804600767586,0.007474720478057861,0.0004370252022913593,multi:softmax,60,0.05,0.7020408163265307,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 60, 'algo__learning_rate': 0.05, 'algo__gamma': 0.7020408163265307}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.27220022678375244,0.11903290432849285,0.009306252002716064,0.001658897442068103,multi:softmax,50,0.1,0.0816326530612245,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 50, 'algo__learning_rate': 0.1, 'algo__gamma': 0.0816326530612245}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.28832530975341797,0.052853404186874446,0.009276747703552246,0.0015355101115404315,multi:softprob,25,0.05,0.2612244897959184,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 25, 'algo__learning_rate': 0.05, 'algo__gamma': 0.2612244897959184}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.17915493249893188,0.013520827833156598,0.007811784744262695,0.0001404425074915418,multi:softprob,25,0.1,0.1142857142857143,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 25, 'algo__learning_rate': 0.1, 'algo__gamma': 0.1142857142857143}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
0.21167749166488647,0.019879994933922944,0.00761723518371582,0.0003122247185516541,multi:softprob,5,0.05,0.7836734693877552,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 5, 'algo__learning_rate': 0.05, 'algo__gamma': 0.7836734693877552}",1.0,1.0,0.9925902412479594,1.0,0.9981475603119898,0.003208519657590637,1.0,100.0,1.0,0.9981475603119898,1.0,98.53649425506592
